step,theta_1,theta_2,cost_func
485,-2.2416076082202143,1.0268539966916828,4.726081545579716
486,-2.2445894140445963,1.0271535514298484,4.725184265124723
487,-2.247565844878259,1.027452566191895,4.724290216622141
488,-2.2505369104101387,1.0277510419511808,4.723399388430679
489,-2.2535026203117057,1.0280489796793102,4.7225117689509455
490,-2.256462984236997,1.028346380346136,4.721627346625359
491,-2.2594180118226475,1.0286432449197622,4.72074610993795
492,-2.26236771268792,1.0289395743665486,4.7198680474142325
493,-2.2653120964347386,1.0292353696511127,4.718993147621054
494,-2.268251172647719,1.0295306317363329,4.7181213991664395
495,-2.2711849508941993,1.029825361583352,4.71725279069945
496,-2.2741134407242716,1.0301195601515802,4.7163873109100365
497,-2.2770366516708136,1.0304132283986989,4.715524948528873
498,-2.2799545932495184,1.0307063672806624,4.714665692327246
499,-2.2828672749589267,1.0309989777517024,4.713809531116865
500,-2.2857747062804568,1.03129106076433,4.712956453749759
501,-2.288676896678436,1.0315826172693394,4.712106449118095
502,-2.2915738556001313,1.0318736482158113,4.711259506154067
503,-2.2944655924757797,1.032164154551115,4.710415613829714
504,-2.2973521167186197,1.0324541372209128,4.709574761156817
505,-2.3002334377249216,1.0327435971691619,4.708736937186723
506,-2.303109564874018,1.0330325353381178,4.707902131010218
507,-2.3059805075283335,1.0333209526683376,4.707070331757379
508,-2.3088462750334173,1.033608850098683,4.706241528597455
509,-2.3117068767179716,1.0338962285663238,4.705415710738677
510,-2.3145623218938827,1.0341830890067396,4.7045928674281745
511,-2.3174126198562517,1.0344694323537242,4.703772987951789
512,-2.3202577798834243,1.034755259539388,4.702956061633963
513,-2.3230978112370213,1.0350405714941615,4.702142077837589
514,-2.325932723161968,1.0353253691467974,4.701331025963876
515,-2.3287625248865247,1.0356096534243748,4.700522895452207
516,-2.3315872256223176,1.0358934252523015,4.699717675780003
517,-2.334406834564368,1.0361766855543169,4.698915356462592
518,-2.3372213608911214,1.0364594352524954,4.6981159270530615
519,-2.3400308137644794,1.0367416752672496,4.6973193771421275
520,-2.3428352023298276,1.0370234065173325,4.696525696358008
521,-2.3456345357160666,1.0373046299198414,4.695734874366267
522,-2.348428823035641,1.03758534639022,4.694946900869704
523,-2.35121807338457,1.0378655568422621,4.694161765608201
524,-2.354002295842475,1.0381452621881142,4.6933794583586
525,-2.356781499472612,1.0384244633382789,4.6925999689345685
526,-2.359555693321899,1.0387031612016169,4.691823287186457
527,-2.3623248864209456,1.038981356685351,4.6910494030011805
528,-2.3650890877840833,1.0392590506950687,4.690278306302078
529,-2.3678483064093947,1.039536244134725,4.68950998704879
530,-2.370602551278742,1.039812937906645,4.68874443523711
531,-2.3733518313577973,1.040089132911528,4.687981640898881
532,-2.3760961555960702,1.0403648300484494,4.687221594101834
533,-2.378835532926939,1.0406400302148637,4.6864642849494915
534,-2.381569972267678,1.0409147343066083,4.685709703581009
535,-2.3842994825194883,1.041188943217905,4.6849578401710685
536,-2.3870240725675242,1.0414626578413637,4.684208684929743
537,-2.3897437512809248,1.041735879067986,4.683462228102365
538,-2.392458527512841,1.042008607787167,4.682718459969402
539,-2.395168410100466,1.0422808448866987,4.68197737084633
540,-2.3978734078650623,1.042552591252772,4.681238951083514
541,-2.4005735296119917,1.0428238477699816,4.680503191066069
542,-2.4032687841307427,1.0430946153213267,4.679770081213746
543,-2.405959180194961,1.0433648947882153,4.6790396119808015
544,-2.408644726562476,1.043634687050466,4.678311773855884
545,-2.4113254319753312,1.0439039929863123,4.677586557361885
546,-2.414001305159811,1.0441728134724042,4.67686395305585
547,-2.41667235482647,1.044441149383811,4.676143951528825
548,-2.419338589670162,1.0447090015940252,4.675426543405747
549,-2.4220000183700656,1.0449763709749644,4.674711719345328
550,-2.4246566495897164,1.045243258396975,4.673999470039923
551,-2.4273084919770316,1.045509664728834,4.673289786215415
552,-2.4299555541643407,1.0457755908377522,4.672582658631085
553,-2.4325978447684125,1.0460410375893778,4.671878078079504
554,-2.4352353723904825,1.0463060058477982,4.671176035386414
555,-2.4378681456162825,1.046570496475543,4.670476521410587
556,-2.4404961730160672,1.0468345103335874,4.669779527043732
557,-2.443119463144643,1.0470980482813548,4.669085043210368
558,-2.4457380245413947,1.0473611111767187,4.668393060867687
559,-2.4483518657303147,1.0476236998760067,4.667703571005474
560,-2.45096099522003,1.0478858152340025,4.667016564645956
561,-2.4535654215038303,1.0481474581039494,4.6663320328437
562,-2.456165153059694,1.0484086293375523,4.665649966685487
563,-2.458760198350319,1.0486693297849807,4.664970357290216
564,-2.461350565823147,1.048929560294872,4.664293195808769
565,-2.4639362639103926,1.0491893217143338,4.663618473423901
566,-2.466517301029071,1.0494486148889461,4.662946181350124
567,-2.469093685581025,1.0497074406627656,4.662276310833598
568,-2.471665425952951,1.0499657998783265,4.661608853152019
569,-2.474232530516429,1.0502236933766451,4.660943799614485
570,-2.4767950076279486,1.0504811219972212,4.660281141561419
571,-2.4793528656289343,1.0507380865780418,4.6596208703644155
572,-2.4819061128457762,1.0509945879555826,4.6589629774261585
573,-2.4844547575898543,1.0512506269648123,4.658307454180304
574,-2.4869988081575665,1.0515062044391936,4.657654292091348
575,-2.489538272830356,1.0517613212106878,4.657003482654544
576,-2.4920731598747383,1.0520159781097556,4.6563550173957715
577,-2.4946034775423267,1.0522701759653612,4.655708887871438
578,-2.497129234069861,1.0525239156049746,4.655065085668369
579,-2.4996504376792332,1.052777197854574,4.654423602403677
580,-2.5021670965775145,1.0530300235386487,4.653784429724685
581,-2.504679218956982,1.0532823934802016,4.6531475593088025
582,-2.507186812995146,1.0535343085007525,4.6525129828634
583,-2.509689886854775,1.05378576942034,4.651880692125732
584,-2.512188448683924,1.0540367770575247,4.651250678862817
585,-2.514682506615961,1.0542873322293915,4.650622934871315
586,-2.5171720687695913,1.0545374357515525,4.649997451977443
587,-2.5196571432488866,1.0547870884381496,4.64937422203686
588,-2.52213773814331,1.055036291101857,4.648753236934553
589,-2.524613861527742,1.0552850445538842,4.648134488584752
590,-2.5270855214625088,1.055533349603978,4.6475179689308
591,-2.529552725993405,1.0557812070604262,4.646903669945062
592,-2.532015483151724,1.0560286177300593,4.646291583628818
593,-2.53447380095428,1.056275582418253,4.645681702012166
594,-2.5369276874034377,1.056522101928932,4.645074017153898
595,-2.5393771504871365,1.0567681770645707,4.644468521141422
596,-2.541822198178916,1.0570138086261986,4.643865206090639
597,-2.5442628384379438,1.0572589974134,4.643264064145855
598,-2.546699079209039,1.0575037442243178,4.642665087479663
599,-2.549130928422701,1.057748049855657,4.642068268292857
600,-2.5515583939951316,1.0579919151026862,4.6414735988143185
601,-2.5539814838282653,1.05823534075924,4.640881071300923
602,-2.556400205809791,1.0584783276177225,4.640290678037439
603,-2.55881456781318,1.0587208764691094,4.639702411336421
604,-2.5612245776977107,1.0589629881029503,4.639116263538107
605,-2.563630243308494,1.0592046633073717,4.638532227010339
606,-2.5660315724765,1.0594459028690797,4.637950294148439
607,-2.5684285730185823,1.0596867075733616,4.637370457375127
608,-2.570821252737504,1.0599270782040897,4.636792709140405
609,-2.573209619421962,1.0601670155437235,4.636217041921486
610,-2.575593680846615,1.0604065203733115,4.63564344822267
611,-2.5779734447721063,1.0606455934724945,4.635071920575256
612,-2.58034891894509,1.0608842356195078,4.634502451537443
613,-2.582720111098256,1.0611224475911842,4.633935033694242
614,-2.585087028950355,1.0613602301629559,4.633369659657367
615,-2.5874496802062246,1.0615975841088572,4.632806322065147
616,-2.589808072556813,1.0618345102015276,4.632245013582419
617,-2.5921622136792055,1.0620710092122134,4.631685726900461
618,-2.594512111236648,1.0623070819107707,4.631128454736849
619,-2.5968577728785727,1.0625427290656682,4.630573189835416
620,-2.5991992062406233,1.0627779514439888,4.630019924966111
621,-2.6015364189446797,1.0630127498114332,4.629468652924938
622,-2.603869418598882,1.0632471249323217,4.62891936653384
623,-2.606198212797657,1.0634810775695966,4.6283720586406325
624,-2.6085228091217405,1.0637146084848252,4.627826722118865
625,-2.610843215138204,1.0639477184382018,4.6272833498677794
626,-2.6131594384004786,1.0641804081885506,4.626741934812183
627,-2.6154714864483792,1.0644126784933277,4.626202469902377
628,-2.61777936680813,1.064644530108624,4.625664948114038
629,-2.6200830869923886,1.0648759637891674,4.625129362448163
630,-2.622382654500269,1.0651069802883253,4.62459570593095
631,-2.624678076817369,1.0653375803581073,4.6240639716137135
632,-2.6269693614157923,1.065567764749167,4.623534152572802
633,-2.629256515754173,1.0657975342108053,4.623006241909501
634,-2.6315395472777006,1.0660268894909721,4.622480232749947
635,-2.633818463418144,1.0662558313362696,4.621956118245025
636,-2.6360932715938756,1.0664843604919532,4.621433891570306
637,-2.6383639792098954,1.0667124777019357,4.620913545925932
638,-2.640630593657855,1.0669401837087886,4.620395074536542
639,-2.6428931223160825,1.0671674792537453,4.619878470651172
640,-2.645151572549605,1.0673943650767024,4.6193637275431865
641,-2.647405951710174,1.067620841916223,4.618850838510171
642,-2.649656267136288,1.0678469105095392,4.6183397968738555
643,-2.6519025261532185,1.0680725715925536,4.617830595980021
644,-2.6541447360730315,1.068297825899843,4.617323229198419
645,-2.6563829041946128,1.0685226741646592,4.6168176899226845
646,-2.6586170378036904,1.0687471171189327,4.61631397157025
647,-2.6608471441728603,1.0689711554932748,4.615812067582251
648,-2.663073230561608,1.0691947900169796,4.615311971423452
649,-2.6652953042163334,1.0694180214180262,4.614813676582156
650,-2.667513372370374,1.0696408504230823,4.614317176570124
651,-2.669727442244029,1.069863277757505,4.613822464922478
652,-2.6719375210445815,1.070085304145344,4.61332953519764
653,-2.6741436159663237,1.0703069303093442,4.612838380977224
654,-2.6763457341905785,1.0705281569709473,4.612348995865971
655,-2.678543882885724,1.0707489848502947,4.611861373491644
656,-2.680738069207217,1.0709694146662294,4.611375507504967
657,-2.682928300297616,1.071189447136299,4.6108913915795355
658,-2.685114583286604,1.0714090829767575,4.6104090194117315
659,-2.6872969252910113,1.0716283229025678,4.609928384720636
660,-2.689475333414841,1.0718471676274042,4.609449481247961
661,-2.6916498147492893,1.0720656178636538,4.608972302757962
662,-2.693820376372771,1.0722836743224204,4.608496843037342
663,-2.69598702535094,1.0725013377135257,4.608023095895197
664,-2.698149768736715,1.0727186087455118,4.60755105516292
665,-2.7003086135703005,1.0729354881256434,4.60708071469412
666,-2.7024635668792096,1.0731519765599107,4.606612068364548
667,-2.7046146356782894,1.0733680747530312,4.6061451100720054
668,-2.7067618269697404,1.0735837834084516,4.605679833736284
669,-2.708905147743142,1.0737991032283511,4.605216233299076
670,-2.7110446049754735,1.0740140349136431,4.60475430272389
671,-2.7131802056311383,1.0742285791639774,4.604294035995975
672,-2.715311956661985,1.0744427366777425,4.603835427122255
673,-2.7174398650073317,1.074656508152068,4.603378470131233
674,-2.719563937593987,1.0748698942828274,4.602923159072921
675,-2.7216841813362733,1.075082895764639,4.602469488018765
676,-2.7238006031360498,1.0752955132908697,4.602017451061565
677,-2.7259132098827337,1.075507747553636,4.601567042315395
678,-2.728022008453324,1.0757195992438071,4.601118255915541
679,-2.730127005712423,1.0759310690510069,4.6006710860184
680,-2.7322282085122587,1.0761421576636157,4.60022552680142
681,-2.734325623692708,1.0763528657687735,4.599781572463033
682,-2.7364192580813174,1.0765631940523814,4.5993392172225445
683,-2.7385091184933263,1.0767731431991043,4.598898455320108
684,-2.74059521173169,1.0769827138923727,4.598459281016607
685,-2.742677544587099,1.0771919068143851,4.598021688593604
686,-2.7447561238380045,1.0774007226461104,4.597585672353254
687,-2.746830956250638,1.07760916206729,4.597151226618242
688,-2.7489020485790343,1.07781722575644,4.596718345731696
689,-2.750969407565054,1.0780249143908534,4.596287024057118
690,-2.7530330399384044,1.0782322286466022,4.5958572559783235
691,-2.755092952416662,1.0784391691985398,4.59542903589935
692,-2.7571491517052937,1.0786457367203033,4.595002358244383
693,-2.75920164449768,1.0788519318843153,4.594577217457711
694,-2.7612504374751357,1.0790577553617862,4.594153608003616
695,-2.7632955373069312,1.079263207822717,4.593731524366331
696,-2.7653369506503163,1.0794682899358998,4.593310961049949
697,-2.7673746841505387,1.0796730023689225,4.59289191257836
698,-2.769408744440869,1.079877345788169,4.592474373495181
699,-2.771439138142619,1.0800813208588218,4.592058338363686
700,-2.773465871865167,1.0802849282448646,4.591643801766726
701,-2.775488952205976,1.080488168609084,4.591230758306666
702,-2.7775083857506164,1.0806910426130723,4.590819202605312
703,-2.7795241790727876,1.0808935509172286,4.5904091293038425
704,-2.7815363387343397,1.0810956941807621,4.590000533062744
705,-2.783544871285294,1.0812974730616935,4.589593408561723
706,-2.7855497832638654,1.0814988882168572,4.589187750499662
707,-2.787551081196482,1.081699940301904,4.588783553594527
708,-2.7895487715978082,1.0819006299713023,4.588380812583322
709,-2.7915428609707647,1.0821009578783414,4.587979522221998
710,-2.79353335580655,1.0823009246751323,4.587579677285392
711,-2.7955202625846622,1.0825005310126108,4.58718127256718
712,-2.7975035877729186,1.0826997775405394,4.586784302879762
713,-2.7994833378274784,1.0828986649075094,4.586388763054256
714,-2.801459519192863,1.0830971937609428,4.585994647940378
715,-2.8034321383019756,1.0832953647470946,4.585601952406393
716,-2.8054012015761254,1.0834931785110549,4.585210671339058
717,-2.8073667154250455,1.0836906356967508,4.584820799643549
718,-2.8093286862469147,1.083887736946949,4.584432332243386
719,-2.811287120428379,1.0840844829032572,4.584045264080382
720,-2.813242024344571,1.0842808742061267,4.583659590114559
721,-2.815193404359133,1.0844769114948543,4.58327530532411
722,-2.817141266824235,1.0846725954075842,4.582892404705296
723,-2.8190856180805968,1.084867926581311,4.582510883272416
724,-2.8210264644575087,1.0850629056518801,4.582130736057724
725,-2.8229638122728518,1.0852575332539915,4.581751958111355
726,-2.8248976678331186,1.0854518100212005,4.581374544501292
727,-2.8268280374334336,1.0856457365859207,4.580998490313271
728,-2.8287549273575734,1.0858393135794258,4.580623790650736
729,-2.8306783438779877,1.0860325416318515,4.580250440634761
730,-2.8325982932558196,1.0862254213721971,4.579878435403997
731,-2.834514781740926,1.0864179534283287,4.579507770114605
732,-2.8364278155718976,1.0866101384269806,4.5791384399401975
733,-2.8383374009760796,1.086801976993757,4.5787704400717635
734,-2.8402435441695912,1.0869934697531343,4.578403765717619
735,-2.8421462513573474,1.087184617328464,4.5780384121033375
736,-2.844045528733078,1.087375420341973,4.577674374471691
737,-2.8459413824793476,1.0875658794147673,4.577311648082582
738,-2.8478338187675765,1.0877559951668327,4.576950228212994
739,-2.84972284375806,1.087945768217038,4.57659011015692
740,-2.8516084635999897,1.088135199183136,4.576231289225309
741,-2.8534906844314714,1.0883242886817661,4.5758737607459805
742,-2.8553695123795473,1.088513037328456,4.575517520063603
743,-2.8572449535602154,1.088701445737624,4.575162562539602
744,-2.859117014078448,1.0888895145225812,4.574808883552121
745,-2.860985700028213,1.0890772442955325,4.574456478495941
746,-2.8628510174924937,1.0892646356675795,4.574105342782439
747,-2.864712972543308,1.0894516892487223,4.573755471839512
748,-2.866571571241728,1.0896384056478612,4.573406861111527
749,-2.868426819637901,1.0898247854727994,4.573059506059269
750,-2.8702787237710674,1.090010829330244,4.572713402159868
751,-2.872127289669582,1.0901965378258085,4.572368544906732
752,-2.8739725233509326,1.090381911564015,4.5720249298095235
753,-2.8758144308217597,1.0905669511482956,4.57168255239407
754,-2.877653018077877,1.0907516571809948,4.571341408202299
755,-2.879488291104289,1.0909360302633713,4.57100149279223
756,-2.8813202558752127,1.0911200709956,4.570662801737848
757,-2.8831489183540957,1.0913037799767737,4.570325330629095
758,-2.8849742844936355,1.0914871578049057,4.569989075071802
759,-2.8867963602357998,1.091670205076931,4.569654030687622
760,-2.8886151515118454,1.0918529223887086,4.569320193113978
761,-2.890430664242337,1.0920353103350233,4.568987558004013
762,-2.892242904337167,1.0922173695095885,4.568656121026516
763,-2.8940518776955746,1.0923991005050462,4.568325877865882
764,-2.8958575902061656,1.0925805039129708,4.567996824222056
765,-2.8976600477469305,1.0927615803238704,4.567668955810469
766,-2.8994592561852643,1.0929423303271886,4.567342268361973
767,-2.9012552213779856,1.0931227545113058,4.567016757622818
768,-2.9030479491713552,1.0933028534635427,4.566692419354561
769,-2.904837445401096,1.093482627770161,4.566369249334025
770,-2.906623715892411,1.0936620780163653,4.56604724335326
771,-2.9084067664600024,1.0938412047863058,4.565726397219449
772,-2.9101866029080914,1.0940200086630791,4.565406706754897
773,-2.9119632310304366,1.0941984902287314,4.56508816779695
774,-2.9137366566103524,1.0943766500642593,4.564770776197948
775,-2.9155068854207284,1.0945544887496121,4.56445452782517
776,-2.917273923224048,1.094732006863694,4.564139418560776
777,-2.9190377757724075,1.0949092049843652,4.5638254443017745
778,-2.920798448807534,1.0950860836884444,4.563512600959931
779,-2.922555948060804,1.0952626435517108,4.563200884461747
780,-2.9243102792532647,1.0954388851489054,4.562890290748408
781,-2.9260614480956484,1.0956148090537334,4.5625808157756955
782,-2.9278094602883944,1.0957904158388658,4.562272455513971
783,-2.929554321521666,1.0959657060759411,4.561965205948124
784,-2.93129603747537,1.0961406803355676,4.5616590630774745
785,-2.933034613819174,1.0963153391873246,4.561354022915784
786,-2.9347700562125256,1.0964896831997655,4.561050081491149
787,-2.936502370304671,1.096663712940418,4.560747234845988
788,-2.9382315617346726,1.0968374289757872,4.560445479036964
789,-2.939957636131428,1.097010831871357,4.560144810134948
790,-2.9416805991136887,1.0971839221915918,4.559845224224966
791,-2.9434004562900773,1.0973567004999385,4.559546717406145
792,-2.9451172132591066,1.0975291673588288,4.559249285791658
793,-2.9468308756091974,1.0977013233296797,4.558952925508681
794,-2.948541448918697,1.0978731689728973,4.558657632698342
795,-2.9502489387558963,1.0980447048478763,4.558363403515663
796,-2.9519533506790503,1.0982159315130038,4.558070234129524
797,-2.953654690236394,1.0983868495256603,4.557778120722592
798,-2.955352962966161,1.0985574594422216,4.557487059491294
799,-2.957048174396602,1.09872776181806,4.557197046645755
800,-2.9587403300460022,1.0988977572075473,4.556908078409752
801,-2.9604294354226997,1.0990674461640562,4.556620151020654
802,-2.9621154960251035,1.0992368292399608,4.5563332607293985
803,-2.963798517341711,1.0994059069866409,4.5560474038004175
804,-2.965478504851126,1.0995746799544812,4.555762576511593
805,-2.9671554640220763,1.0997431486928748,4.555478775154231
806,-2.968829400313433,1.0999113137502248,4.555195996032978
807,-2.9705003191742256,1.100079175673945,4.554914235465802
808,-2.972168226043662,1.100246735010463,4.554633489783928
809,-2.973833126351145,1.100413992305221,4.554353755331797
810,-2.9754950255162913,1.1005809481026785,4.554075028467021
811,-2.977153928948947,1.1007476029463132,4.553797305560327
812,-2.978809842049207,1.100913957378623,4.553520582995513
813,-2.9804627702074318,1.1010800119411286,4.553244857169412
814,-2.9821127188042658,1.1012457671743734,4.552970124491822
815,-2.983759693210654,1.1014112236179276,4.552696381385484
816,-2.985403698787859,1.1015763818103879,4.5524236242860185
817,-2.9870447408874803,1.1017412422893806,4.552151849641882
818,-2.9886828248514705,1.101905805591563,4.5518810539143315
819,-2.9903179560121522,1.1020700722526242,4.551611233577364
820,-2.9919501396922366,1.1022340428072888,4.551342385117678
821,-2.9935793812048392,1.1023977177893167,4.551074505034633
822,-2.9952056858534997,1.102561097731506,4.550807589840179
823,-2.996829058932196,1.1027241831656942,4.5505416360588615
824,-2.9984495057253646,1.10288697462276,4.55027664022771
825,-3.000067031507915,1.1030494726326259,4.550012598896253
826,-3.001681641545249,1.1032116777242582,4.549749508626434
827,-3.0032933410932765,1.10337359042567,4.549487365992585
828,-3.0049021353984338,1.1035352112639227,4.549226167581371
829,-3.006508029697699,1.103696540765128,4.548965909991763
830,-3.008111029218611,1.1038575794544485,4.548706589834976
831,-3.0097111391792852,1.1040183278561004,4.548448203734425
832,-3.0113083647884307,1.1041787864933554,4.5481907483256965
833,-3.0129027112453675,1.1043389558885413,4.547934220256497
834,-3.014494183740043,1.1044988365630448,4.547678616186597
835,-3.0160827874530503,1.1046584290373125,4.547423932787805
836,-3.0176685275556423,1.104817733830853,4.5471701667439195
837,-3.019251409209752,1.1049767514622382,4.546917314750678
838,-3.020831437568006,1.1051354824491055,4.546665373515725
839,-3.022408617773744,1.1052939273081595,4.546414339758558
840,-3.023982954961034,1.1054520865551725,4.546164210210501
841,-3.0255544542546886,1.1056099607049876,4.545914981614642
842,-3.0271231207702836,1.10576755027152,4.545666650725799
843,-3.0286889596141724,1.1059248557677583,4.545419214310492
844,-3.0302519758835045,1.1060818777057666,4.545172669146868
845,-3.0318121746662405,1.1062386165966855,4.544927012024697
846,-3.0333695610411704,1.1063950729507346,4.544682239745305
847,-3.034924140077929,1.1065512472772134,4.544438349121538
848,-3.036475916837012,1.106707140084504,4.5441953369777215
849,-3.038024896369793,1.106862751880072,4.543953200149625
850,-3.0395710837185415,1.1070180831704672,4.543711935484407
851,-3.0411144839164357,1.1071731344613276,4.543471539840589
852,-3.0426551019875827,1.1073279062573789,4.543232010088011
853,-3.0441929429470327,1.1074823990624372,4.542993343107777
854,-3.045728011800795,1.1076366133794109,4.542755535792233
855,-3.0472603135458565,1.107790549710301,4.542518585044915
856,-3.048789853170195,1.1079442085562046,4.542282487780516
857,-3.0503166356527984,1.1080975904173147,4.542047240924835
858,-3.0518406659636788,1.1082506957929228,4.541812841414761
859,-3.053361949063889,1.1084035251814206,4.541579286198187
860,-3.05488048990554,1.1085560790803013,4.541346572234026
861,-3.056396293431815,1.1087083579861612,4.541114696492134
862,-3.0579093645769877,1.108860362394702,4.540883655953284
863,-3.0594197082664367,1.109012092800731,4.540653447609124
864,-3.0609273294166623,1.109163549698164,4.540424068462133
865,-3.0624322329353024,1.1093147335800269,4.54019551552559
866,-3.0639344237211485,1.109465644938456,4.539967785823541
867,-3.065433906664161,1.1096162842647008,4.539740876390731
868,-3.066930686645487,1.1097666520491256,4.539514784272603
869,-3.0684247685374726,1.1099167487812107,4.539289506525237
870,-3.069916157203683,1.1100665749495537,4.53906504021532
871,-3.071404857498916,1.1102161310418717,4.538841382420098
872,-3.0728908742692176,1.1103654175450026,4.5386185302273425
873,-3.0743742123518984,1.110514434944907,4.538396480735328
874,-3.07585487657555,1.1106631837266687,4.538175231052766
875,-3.0773328717600594,1.1108116643744983,4.537954778298799
876,-3.0788082027166253,1.1109598773717324,4.537735119602924
877,-3.080280874247774,1.1111078232008371,4.5375162521049965
878,-3.081750891147374,1.1112555023434083,4.537298172955166
879,-3.0832182582006538,1.1114029152801743,4.537080879313846
880,-3.084682980184215,1.1115500624909966,4.536864368351685
881,-3.0861450618660493,1.1116969444548714,4.536648637249518
882,-3.0876045080055534,1.111843561649932,4.536433683198327
883,-3.0890613233535453,1.1119899145534495,4.536219503399224
884,-3.0905155126522783,1.1121360036418346,4.536006095063397
885,-3.091967080635458,1.1122818293906394,4.535793455412083
886,-3.0934160320282573,1.112427392274559,4.53558158167652
887,-3.0948623715473302,1.112572692767432,4.535370471097925
888,-3.09630610390083,1.1127177313422438,4.53516012092745
889,-3.097747233788422,1.1128625084711268,4.534950528426153
890,-3.099185765901301,1.113007024625362,4.534741690864949
891,-3.1006217049222045,1.1131512802753818,4.534533605524582
892,-3.102055055525429,1.1132952758907695,4.5343262696956135
893,-3.103485822376846,1.1134390119402626,4.534119680678329
894,-3.104914010133915,1.1135824888917536,4.533913835782763
895,-3.106339623445701,1.1137257072122915,4.533708732328635
896,-3.1077626669528886,1.113868667368083,4.533504367645308
897,-3.1091831452877967,1.1140113698244951,4.533300739071781
898,-3.110601063074394,1.1141538150460557,4.533097843956626
899,-3.1120164249283144,1.114296003496455,4.53289567965796
900,-3.113429235456871,1.114437935638548,4.532694243543437
901,-3.1148394992590727,1.1145796119343547,4.532493532990173
902,-3.1162472209256373,1.1147210328450625,4.532293545384733
903,-3.1176524050390086,1.1148621988310277,4.532094278123113
904,-3.119055056173369,1.1150031103517763,4.5318957286106665
905,-3.1204551788946557,1.1151437678660068,4.531697894262109
906,-3.1218527777605756,1.1152841718315896,4.531500772501459
907,-3.12324785732062,1.1154243227055707,4.531304360762016
908,-3.124640422116079,1.115564220944172,4.531108656486321
909,-3.126030476680057,1.1157038670027932,4.530913657126132
910,-3.1274180255374864,1.1158432613360127,4.530719360142385
911,-3.1288030732051437,1.1159824043975894,4.530525763005162
912,-3.130185624191663,1.116121296640465,4.530332863193652
913,-3.131565682997551,1.1162599385167638,4.5301406581961325
914,-3.1329432541152027,1.1163983304777958,4.5299491455099234
915,-3.134318342028914,1.116536472974057,4.529758322641358
916,-3.1356909512148983,1.1166743664552319,4.529568187105755
917,-3.1370610861412995,1.1168120113701938,4.529378736427375
918,-3.138428751268208,1.116949408167007,4.529189968139409
919,-3.139793951047673,1.1170865572929285,4.5290018797839195
920,-3.141156689923721,1.1172234591944088,4.5288144689118335
921,-3.142516972332365,1.1173601143170935,4.528627733082891
922,-3.1438748027016237,1.1174965231058251,4.5284416698656305
923,-3.1452301854515325,1.1176326860046442,4.528256276837342
924,-3.14658312499416,1.1177686034567906,4.528071551584039
925,-3.147933625733622,1.117904275904706,4.5278874917004455
926,-3.149281692066094,1.1180397037900336,4.527704094789921
927,-3.1506273283798283,1.118174887553621,4.527521358464492
928,-3.1519705390551667,1.1183098276355212,4.527339280344755
929,-3.153311328464554,1.1184445244749937,4.527157858059903
930,-3.154649700972555,1.1185789785105058,4.526977089247652
931,-3.155985660935866,1.1187131901797356,4.526796971554224
932,-3.1573192127033294,1.1188471599195713,4.5266175026343385
933,-3.1586503606159493,1.1189808881661139,4.526438680151145
934,-3.1599791090069043,1.119114375354678,4.526260501776217
935,-3.1613054622015624,1.1192476219197935,4.526082965189514
936,-3.162629424517494,1.119380628295208,4.5259060680793475
937,-3.1639510002644875,1.1195133949138856,4.525729808142366
938,-3.1652701937445618,1.1196459222080113,4.525554183083503
939,-3.1665870092519817,1.1197782106089904,4.5253791906159675
940,-3.1679014510732704,1.1199102605474507,4.525204828461203
941,-3.1692135234872247,1.1200420724532436,4.525031094348856
942,-3.1705232307649283,1.1201736467554462,4.524857986016757
943,-3.171830577169766,1.1203049838823613,4.5246855012108815
944,-3.1731355669574373,1.1204360842615202,4.5245136376853194
945,-3.1744382043759707,1.1205669483196834,4.524342393202259
946,-3.1757384936657367,1.1206975764828424,4.524171765531946
947,-3.1770364390594623,1.1208279691762202,4.524001752452652
948,-3.178332044782245,1.1209581268242739,4.523832351750659
949,-3.179625315051566,1.121088049850695,4.523663561220221
950,-3.1809162540773035,1.1212177386784117,4.523495378663532
951,-3.1822048660617477,1.1213471937295894,4.523327801890704
952,-3.1834911551996132,1.1214764154256327,4.5231608287197425
953,-3.184775125678054,1.1216054041871868,4.52299445697651
954,-3.1860567816766756,1.1217341604341384,4.522828684494694
955,-3.1873361273675496,1.1218626845856172,4.522663509115792
956,-3.1886131669152276,1.1219909770599976,4.52249892868907
957,-3.189887904476753,1.1221190382748998,4.522334941071547
958,-3.191160344201677,1.1222468686471911,4.52217154412796
959,-3.19243049023207,1.1223744685929875,4.522008735730738
960,-3.193698346702536,1.1225018385276548,4.521846513759958
961,-3.194963917740226,1.1226289788658101,4.521684876103358
962,-3.1962272074648523,1.1227558900213233,4.521523820656273
963,-3.1974882199887,1.1228825724073177,4.521363345321613
964,-3.1987469594166416,1.1230090264361725,4.5212034480098495
965,-3.20000342984615,1.1231352525195233,4.521044126638972
966,-3.2012576353673126,1.1232612510682636,4.52088537913448
967,-3.2025095800628436,1.1233870224925466,4.520727203429336
968,-3.203759268008098,1.1235125672017858,4.520569597463955
969,-3.2050067032710845,1.1236378856046567,4.520412559186166
970,-3.2062518899124783,1.123762978109098,4.520256086551189
971,-3.207494831985636,1.1238878451223138,4.520100177521615
972,-3.2087355335366063,1.1240124870507733,4.519944830067371
973,-3.2099739986041453,1.1241369043002134,4.519790042165689
974,-3.2112102312197286,1.1242610972756395,4.5196358118010975
