step,cost_func
4618,0.5566356581695686
4619,0.5566267305747941
4620,0.5566178061503976
4621,0.5566088848951064
4622,0.5565999668076488
4623,0.5565910518867537
4624,0.5565821401311499
4625,0.5565732315395675
4626,0.556564326110737
4627,0.5565554238433893
4628,0.5565465247362569
4629,0.5565376287880711
4630,0.5565287359975654
4631,0.5565198463634723
4632,0.556510959884527
4633,0.5565020765594638
4634,0.5564931963870177
4635,0.5564843193659247
4636,0.5564754454949215
4637,0.556466574772745
4638,0.5564577071981326
4639,0.5564488427698228
4640,0.5564399814865547
4641,0.5564311233470667
4642,0.5564222683500999
4643,0.5564134164943941
4644,0.5564045677786917
4645,0.5563957222017331
4646,0.5563868797622616
4647,0.5563780404590198
4648,0.5563692042907517
4649,0.5563603712562007
4650,0.5563515413541121
4651,0.5563427145832311
4652,0.5563338909423037
4653,0.5563250704300765
4654,0.5563162530452967
4655,0.5563074387867116
4656,0.5562986276530695
4657,0.5562898196431201
4658,0.5562810147556115
4659,0.5562722129892951
4660,0.5562634143429206
4661,0.55625461881524
4662,0.5562458264050044
4663,0.5562370371109665
4664,0.5562282509318794
4665,0.5562194678664966
4666,0.5562106879135725
4667,0.5562019110718608
4668,0.5561931373401183
4669,0.5561843667170999
4670,0.5561755992015625
4671,0.5561668347922631
4672,0.5561580734879598
4673,0.5561493152874099
4674,0.5561405601893726
4675,0.5561318081926079
4676,0.5561230592958749
4677,0.5561143134979348
4678,0.556105570797549
4679,0.5560968311934784
4680,0.5560880946844861
4681,0.5560793612693339
4682,0.5560706309467868
4683,0.5560619037156073
4684,0.5560531795745614
4685,0.5560444585224132
4686,0.5560357405579296
4687,0.5560270256798759
4688,0.55601831388702
4689,0.5560096051781286
4690,0.5560008995519703
4691,0.5559921970073132
4692,0.5559834975429271
4693,0.5559748011575817
4694,0.5559661078500476
4695,0.555957417619096
4696,0.5559487304634979
4697,0.5559400463820249
4698,0.5559313653734506
4699,0.5559226874365486
4700,0.5559140125700918
4701,0.5559053407728551
4702,0.5558966720436138
4703,0.5558880063811428
4704,0.5558793437842188
4705,0.555870684251618
4706,0.5558620277821181
4707,0.5558533743744969
4708,0.5558447240275329
4709,0.5558360767400049
4710,0.5558274325106929
4711,0.5558187913383762
4712,0.5558101532218361
4713,0.5558015181598543
4714,0.555792886151211
4715,0.5557842571946905
4716,0.5557756312890753
4717,0.5557670084331482
4718,0.5557583886256942
4719,0.5557497718654975
4720,0.5557411581513437
4721,0.5557325474820182
4722,0.5557239398563075
4723,0.5557153352729985
4724,0.5557067337308794
4725,0.5556981352287373
4726,0.555689539765362
4727,0.5556809473395413
4728,0.5556723579500664
4729,0.5556637715957266
4730,0.5556551882753129
4731,0.5556466079876177
4732,0.555638030731432
4733,0.5556294565055491
4734,0.5556208853087617
4735,0.5556123171398637
4736,0.5556037519976497
4737,0.5555951898809136
4738,0.5555866307884517
4739,0.55557807471906
4740,0.5555695216715345
4741,0.5555609716446726
4742,0.555552424637272
4743,0.5555438806481304
4744,0.5555353396760476
4745,0.5555268017198222
4746,0.5555182667782539
4747,0.5555097348501431
4748,0.5555012059342921
4749,0.5554926800295009
4750,0.5554841571345722
4751,0.555475637248309
4752,0.5554671203695137
4753,0.5554586064969913
4754,0.555450095629545
4755,0.5554415877659804
4756,0.5554330829051027
4757,0.5554245810457181
4758,0.5554160821866327
4759,0.5554075863266542
4760,0.5553990934645899
4761,0.5553906035992481
4762,0.5553821167294377
4763,0.5553736328539683
4764,0.555365151971649
4765,0.5553566740812907
4766,0.5553481991817045
4767,0.5553397272717021
4768,0.5553312583500949
4769,0.5553227924156963
4770,0.5553143294673193
4771,0.5553058695037771
4772,0.5552974125238844
4773,0.5552889585264568
4774,0.5552805075103082
4775,0.555272059474256
4776,0.5552636144171157
4777,0.5552551723377045
4778,0.5552467332348403
4779,0.555238297107341
4780,0.5552298639540257
4781,0.5552214337737135
4782,0.5552130065652237
4783,0.5552045823273772
4784,0.5551961610589943
4785,0.5551877427588973
4786,0.555179327425907
4787,0.5551709150588473
4788,0.5551625056565401
4789,0.5551540992178098
4790,0.5551456957414799
4791,0.5551372952263753
4792,0.5551288976713218
4793,0.5551205030751443
4794,0.5551121114366698
4795,0.555103722754725
4796,0.5550953370281371
4797,0.5550869542557341
4798,0.555078574436345
4799,0.5550701975687979
4800,0.5550618236519234
4801,0.5550534526845511
4802,0.5550450846655115
4803,0.5550367195936363
4804,0.5550283574677568
4805,0.5550199982867055
4806,0.5550116420493152
4807,0.5550032887544193
4808,0.5549949384008516
4809,0.5549865909874466
4810,0.5549782465130395
4811,0.5549699049764651
4812,0.5549615663765605
4813,0.5549532307121617
4814,0.5549448979821059
4815,0.5549365681852305
4816,0.554928241320374
4817,0.5549199173863755
4818,0.5549115963820739
4819,0.5549032783063085
4820,0.5548949631579208
4821,0.5548866509357508
4822,0.5548783416386402
4823,0.5548700352654307
4824,0.5548617318149655
4825,0.5548534312860869
4826,0.5548451336776388
4827,0.554836838988465
4828,0.5548285472174106
4829,0.55482025836332
4830,0.5548119724250403
4831,0.5548036894014159
4832,0.5547954092912947
4833,0.5547871320935241
4834,0.5547788578069515
4835,0.5547705864304248
4836,0.5547623179627934
4837,0.5547540524029075
4838,0.5547457897496154
4839,0.5547375300017686
4840,0.5547292731582185
4841,0.5547210192178155
4842,0.5547127681794122
4843,0.554704520041861
4844,0.5546962748040155
4845,0.5546880324647285
4846,0.5546797930228554
4847,0.55467155647725
4848,0.5546633228267674
4849,0.5546550920702639
4850,0.5546468642065955
4851,0.5546386392346189
4852,0.5546304171531915
4853,0.5546221979611713
4854,0.5546139816574166
4855,0.5546057682407862
4856,0.55459755771014
4857,0.5545893500643375
4858,0.5545811453022391
4859,0.5545729434227058
4860,0.5545647444245994
4861,0.5545565483067817
4862,0.5545483550681157
4863,0.5545401647074639
4864,0.5545319772236905
4865,0.5545237926156591
4866,0.5545156108822348
4867,0.5545074320222828
4868,0.554499256034668
4869,0.5544910829182575
4870,0.5544829126719176
4871,0.5544747452945161
4872,0.5544665807849201
4873,0.5544584191419983
4874,0.5544502603646192
4875,0.554442104451653
4876,0.554433951401968
4877,0.554425801214436
4878,0.5544176538879275
4879,0.5544095094213138
4880,0.5544013678134663
4881,0.5543932290632588
4882,0.5543850931695627
4883,0.554376960131253
4884,0.5543688299472025
4885,0.5543607026162866
4886,0.5543525781373796
4887,0.5543444565093572
4888,0.5543363377310958
4889,0.5543282218014717
4890,0.554320108719362
4891,0.5543119984836447
4892,0.5543038910931972
4893,0.554295786546899
4894,0.5542876848436284
4895,0.5542795859822658
4896,0.5542714899616907
4897,0.5542633967807846
4898,0.5542553064384278
4899,0.5542472189335026
4900,0.554239134264891
4901,0.554231052431476
4902,0.5542229734321402
4903,0.5542148972657681
4904,0.5542068239312438
4905,0.554198753427452
4906,0.5541906857532777
4907,0.5541826209076071
4908,0.5541745588893262
4909,0.5541664996973217
4910,0.554158443330482
4911,0.5541503897876938
4912,0.5541423390678455
4913,0.5541342911698263
4914,0.5541262460925256
4915,0.5541182038348335
4916,0.5541101643956399
4917,0.5541021277738354
4918,0.5540940939683121
4919,0.5540860629779613
4920,0.5540780348016765
4921,0.5540700094383492
4922,0.5540619868868737
4923,0.5540539671461435
4924,0.554045950215053
4925,0.5540379360924977
4926,0.5540299247773726
4927,0.5540219162685733
4928,0.554013910564997
4929,0.5540059076655404
4930,0.5539979075691004
4931,0.5539899102745757
4932,0.5539819157808642
4933,0.5539739240868653
4934,0.5539659351914781
4935,0.5539579490936029
4936,0.5539499657921396
4937,0.5539419852859896
4938,0.5539340075740549
4939,0.5539260326552357
4940,0.5539180605284371
4941,0.5539100911925596
4942,0.5539021246465078
4943,0.5538941608891857
4944,0.5538861999194975
4945,0.5538782417363485
4946,0.5538702863386435
4947,0.5538623337252891
4948,0.553854383895192
4949,0.5538464368472582
4950,0.553838492580396
4951,0.5538305510935125
4952,0.5538226123855171
4953,0.5538146764553182
4954,0.5538067433018258
4955,0.5537988129239486
4956,0.5537908853205985
4957,0.5537829604906855
4958,0.5537750384331211
4959,0.553767119146818
4960,0.5537592026306881
4961,0.553751288883644
4962,0.5537433779045997
4963,0.5537354696924686
4964,0.5537275642461649
4965,0.5537196615646043
4966,0.5537117616467019
4967,0.5537038644913731
4968,0.5536959700975349
4969,0.553688078464104
4970,0.5536801895899974
4971,0.5536723034741331
4972,0.5536644201154299
4973,0.553656539512806
4974,0.553648661665181
4975,0.5536407865714745
4976,0.5536329142306076
4977,0.5536250446415
4978,0.5536171778030737
4979,0.5536093137142504
4980,0.5536014523739519
4981,0.5535935937811017
4982,0.5535857379346223
4983,0.5535778848334377
4984,0.5535700344764725
4985,0.5535621868626508
4986,0.5535543419908979
4987,0.5535464998601402
4988,0.5535386604693033
4989,0.5535308238173134
4990,0.5535229899030987
4991,0.5535151587255858
4992,0.5535073302837036
4993,0.5534995045763801
4994,0.5534916816025449
4995,0.553483861361127
4996,0.5534760438510575
4997,0.5534682290712662
4998,0.5534604170206837
4999,0.5534526076982421
5000,0.5534448011028735
5001,0.5534369972335103
5002,0.5534291960890855
5003,0.553421397668532
5004,0.5534136019707844
5005,0.5534058089947769
5006,0.5533980187394443
5007,0.5533902312037221
5008,0.553382446386546
5009,0.5533746642868526
5010,0.5533668849035787
5011,0.5533591082356614
5012,0.5533513342820385
5013,0.5533435630416482
5014,0.5533357945134298
5015,0.5533280286963222
5016,0.5533202655892648
5017,0.5533125051911983
5018,0.553304747501063
5019,0.5532969925178001
5020,0.5532892402403513
5021,0.5532814906676589
5022,0.5532737437986649
5023,0.5532659996323136
5024,0.553258258167547
5025,0.5532505194033098
5026,0.553242783338547
5027,0.553235049972203
5028,0.553227319303223
5029,0.5532195913305537
5030,0.5532118660531409
5031,0.5532041434699314
5032,0.5531964235798734
5033,0.5531887063819135
5034,0.5531809918750017
5035,0.5531732800580847
5036,0.553165570930113
5037,0.5531578644900365
5038,0.5531501607368047
5039,0.5531424596693686
5040,0.5531347612866795
5041,0.5531270655876893
5042,0.5531193725713492
5043,0.5531116822366126
5044,0.5531039945824318
5045,0.5530963096077612
5046,0.5530886273115541
5047,0.5530809476927652
5048,0.5530732707503493
5049,0.5530655964832621
5050,0.5530579248904594
5051,0.5530502559708973
5052,0.5530425897235332
5053,0.5530349261473233
5054,0.5530272652412264
5055,0.5530196070042
5056,0.5530119514352038
5057,0.5530042985331958
5058,0.5529966482971364
5059,0.5529890007259852
5060,0.5529813558187033
5061,0.5529737135742515
5062,0.5529660739915913
5063,0.5529584370696844
5064,0.552950802807494
5065,0.5529431712039818
5066,0.5529355422581126
5067,0.5529279159688494
5068,0.5529202923351563
5069,0.5529126713559989
5070,0.5529050530303415
5071,0.5528974373571508
5072,0.552889824335392
5073,0.5528822139640329
5074,0.5528746062420392
5075,0.5528670011683797
5076,0.5528593987420217
5077,0.5528517989619341
5078,0.5528442018270859
5079,0.552836607336446
5080,0.5528290154889848
5081,0.5528214262836724
5082,0.5528138397194796
5083,0.5528062557953782
5084,0.5527986745103389
5085,0.5527910958633352
5086,0.5527835198533388
5087,0.5527759464793234
5088,0.5527683757402619
5089,0.552760807635129
5090,0.5527532421628989
5091,0.5527456793225469
5092,0.5527381191130482
5093,0.5527305615333789
5094,0.5527230065825145
5095,0.5527154542594327
5096,0.5527079045631109
5097,0.5527003574925264
5098,0.5526928130466574
5099,0.5526852712244825
5100,0.552677732024981
5101,0.5526701954471329
5102,0.5526626614899172
5103,0.552655130152315
5104,0.5526476014333072
5105,0.5526400753318751
5106,0.5526325518470007
5107,0.5526250309776662
5108,0.5526175127228544
5109,0.552609997081549
5110,0.5526024840527328
5111,0.5525949736353903
5112,0.5525874658285063
5113,0.5525799606310655
5114,0.5525724580420538
5115,0.5525649580604569
5116,0.5525574606852613
5117,0.5525499659154537
5118,0.5525424737500216
5119,0.552534984187953
5120,0.5525274972282359
5121,0.5525200128698584
5122,0.5525125311118104
5123,0.5525050519530819
5124,0.5524975753926613
5125,0.552490101429541
5126,0.5524826300627107
5127,0.5524751612911619
5128,0.5524676951138869
5129,0.5524602315298781
5130,0.552452770538128
5131,0.5524453121376292
5132,0.5524378563273764
5133,0.5524304031063629
5134,0.5524229524735839
5135,0.5524155044280337
5136,0.5524080589687084
5137,0.5524006160946036
5138,0.5523931758047157
5139,0.5523857380980415
5140,0.5523783029735779
5141,0.5523708704303233
5142,0.5523634404672755
5143,0.5523560130834326
5144,0.5523485882777945
5145,0.5523411660493606
5146,0.5523337463971301
5147,0.5523263293201041
5148,0.5523189148172827
5149,0.5523115028876683
5150,0.5523040935302616
5151,0.5522966867440648
5152,0.5522892825280816
5153,0.552281880881314
5154,0.5522744818027656
5155,0.5522670852914408
5156,0.5522596913463437
5157,0.5522522999664792
5158,0.5522449111508523
5159,0.5522375248984694
5160,0.5522301412083361
5161,0.5522227600794596
5162,0.5522153815108464
5163,0.5522080055015043
5164,0.552200632050441
5165,0.5521932611566647
5166,0.5521858928191847
5167,0.5521785270370106
5168,0.5521711638091511
5169,0.5521638031346171
5170,0.552156445012419
5171,0.552149089441568
5172,0.5521417364210754
5173,0.5521343859499532
5174,0.5521270380272137
5175,0.5521196926518694
5176,0.552112349822934
5177,0.5521050095394215
5178,0.5520976718003449
5179,0.5520903366047202
5180,0.5520830039515611
5181,0.5520756738398839
5182,0.5520683462687038
5183,0.5520610212370377
5184,0.5520536987439018
5185,0.5520463787883142
5186,0.5520390613692918
5187,0.5520317464858528
5188,0.5520244341370159
5189,0.5520171243218
5190,0.5520098170392238
5191,0.5520025122883079
5192,0.5519952100680727
5193,0.5519879103775387
5194,0.5519806132157263
5195,0.551973318581658
5196,0.5519660264743552
5197,0.5519587368928409
5198,0.5519514498361376
5199,0.5519441653032683
5200,0.5519368832932574
5201,0.5519296038051287
5202,0.5519223268379071
5203,0.5519150523906168
5204,0.5519077804622844
5205,0.5519005110519353
5206,0.5518932441585954
5207,0.5518859797812918
5208,0.5518787179190526
5209,0.5518714585709046
5210,0.5518642017358754
5211,0.5518569474129938
5212,0.5518496956012894
5213,0.5518424462997911
5214,0.5518351995075287
5215,0.5518279552235322
5216,0.551820713446833
5217,0.5518134741764612
5218,0.551806237411449
5219,0.5517990031508283
5220,0.551791771393631
5221,0.5517845421388908
5222,0.5517773153856401
5223,0.5517700911329131
5224,0.5517628693797432
5225,0.5517556501251656
5226,0.5517484333682154
5227,0.5517412191079272
5228,0.5517340073433371
5229,0.5517267980734819
5230,0.5517195912973977
5231,0.5517123870141217
5232,0.551705185222692
5233,0.551697985922145
5234,0.551690789111521
5235,0.5516835947898575
5236,0.5516764029561942
5237,0.5516692136095707
5238,0.5516620267490268
5239,0.5516548423736038
5240,0.5516476604823414
5241,0.5516404810742824
5242,0.5516333041484671
5243,0.551626129703939
5244,0.55161895773974
5245,0.5516117882549134
5246,0.5516046212485025
5247,0.5515974567195515
5248,0.5515902946671045
5249,0.5515831350902064
5250,0.5515759779879019
5251,0.5515688233592371
5252,0.551561671203258
5253,0.5515545215190107
5254,0.5515473743055425
5255,0.5515402295619003
5256,0.551533087287132
5257,0.5515259474802859
5258,0.5515188101404102
5259,0.5515116752665539
5260,0.551504542857767
5261,0.5514974129130982
5262,0.551490285431599
5263,0.5514831604123194
5264,0.5514760378543097
5265,0.5514689177566227
5266,0.5514618001183098
5267,0.5514546849384234
5268,0.551447572216016
5269,0.5514404619501413
5270,0.5514333541398521
5271,0.5514262487842033
5272,0.5514191458822484
5273,0.5514120454330429
5274,0.5514049474356421
5275,0.5513978518891014
5276,0.551390758792477
5277,0.5513836681448251
5278,0.5513765799452026
5279,0.5513694941926682
5280,0.551362410886278
5281,0.5513553300250907
5282,0.5513482516081655
5283,0.5513411756345602
5284,0.5513341021033356
5285,0.5513270310135506
5286,0.5513199623642656
5287,0.5513128961545415
5288,0.5513058323834393
5289,0.5512987710500208
5290,0.5512917121533474
5291,0.5512846556924815
5292,0.5512776016664862
5293,0.551270550074424
5294,0.5512635009153597
5295,0.5512564541883559
5296,0.551249409892478
5297,0.5512423680267902
5298,0.5512353285903582
5299,0.5512282915822468
5300,0.551221257001523
5301,0.551214224847253
5302,0.5512071951185037
5303,0.5512001678143419
5304,0.5511931429338359
5305,0.5511861204760538
5306,0.5511791004400631
5307,0.5511720828249341
5308,0.5511650676297353
5309,0.5511580548535366
5310,0.5511510444954084
5311,0.5511440365544211
5312,0.5511370310296456
5313,0.5511300279201533
5314,0.5511230272250162
5315,0.5511160289433066
5316,0.5511090330740964
5317,0.5511020396164593
5318,0.5510950485694684
5319,0.551088059932198
5320,0.5510810737037214
5321,0.5510740898831146
5322,0.5510671084694517
5323,0.5510601294618083
5324,0.5510531528592604
5325,0.5510461786608842
5326,0.5510392068657565
5327,0.5510322374729546
5328,0.5510252704815549
5329,0.5510183058906369
5330,0.5510113436992782
5331,0.551004383906557
5332,0.5509974265115531
5333,0.5509904715133457
5334,0.5509835189110155
5335,0.5509765687036413
5336,0.5509696208903052
5337,0.5509626754700881
5338,0.550955732442071
5339,0.5509487918053363
5340,0.550941853558966
5341,0.5509349177020435
5342,0.5509279842336511
5343,0.5509210531528732
5344,0.550914124458793
5345,0.5509071981504959
5346,0.5509002742270657
5347,0.5508933526875879
5348,0.5508864335311483
5349,0.5508795167568328
5350,0.5508726023637274
5351,0.5508656903509189
5352,0.5508587807174951
5353,0.5508518734625433
5354,0.5508449685851514
5355,0.5508380660844077
5356,0.5508311659594005
5357,0.5508242682092207
5358,0.5508173728329562
5359,0.5508104798296976
5360,0.5508035891985348
5361,0.5507967009385593
5362,0.550789815048862
5363,0.5507829315285346
5364,0.5507760503766689
5365,0.5507691715923573
5366,0.5507622951746927
5367,0.5507554211227681
5368,0.5507485494356771
5369,0.550741680112514
5370,0.5507348131523728
5371,0.5507279485543481
5372,0.5507210863175355
5373,0.5507142264410305
5374,0.5507073689239289
5375,0.5507005137653268
5376,0.5506936609643215
5377,0.5506868105200096
5378,0.5506799624314892
5379,0.5506731166978578
5380,0.5506662733182143
5381,0.5506594322916564
5382,0.5506525936172842
5383,0.5506457572941968
5384,0.5506389233214941
5385,0.5506320916982765
5386,0.5506252624236445
5387,0.5506184354966994
5388,0.550611610916543
5389,0.550604788682276
5390,0.5505979687930019
5391,0.5505911512478229
5392,0.5505843360458422
5393,0.5505775231861629
5394,0.5505707126678894
5395,0.5505639044901255
5396,0.5505570986519759
5397,0.5505502951525456
5398,0.55054349399094
5399,0.5505366951662652
5400,0.5505298986776269
5401,0.5505231045241321
5402,0.550516312704888
5403,0.5505095232190007
5404,0.5505027360655795
5405,0.5504959512437313
5406,0.5504891687525658
5407,0.5504823885911913
5408,0.5504756107587169
5409,0.5504688352542526
5410,0.5504620620769084
5411,0.5504552912257951
5412,0.5504485227000224
5413,0.5504417564987035
5414,0.5504349926209484
5415,0.55042823106587
5416,0.5504214718325804
5417,0.5504147149201927
5418,0.5504079603278195
5419,0.5504012080545744
5420,0.5503944580995724
5421,0.550387710461927
5422,0.5503809651407532
5423,0.550374222135166
5424,0.5503674814442809
5425,0.5503607430672137
5426,0.5503540070030812
5427,0.5503472732509996
5428,0.550340541810086
5429,0.5503338126794585
5430,0.5503270858582336
5431,0.550320361345531
5432,0.550313639140468
5433,0.5503069192421648
5434,0.5503002016497394
5435,0.550293486362313
5436,0.550286773379005
5437,0.5502800626989359
5438,0.5502733543212267
5439,0.5502666482449985
5440,0.5502599444693731
5441,0.5502532429934729
5442,0.5502465438164205
5443,0.5502398469373373
5444,0.5502331523553482
5445,0.5502264600695757
5446,0.5502197700791444
5447,0.550213082383178
5448,0.5502063969808021
5449,0.550199713871141
5450,0.5501930330533206
5451,0.5501863545264667
5452,0.5501796782897057
5453,0.5501730043421639
5454,0.5501663326829683
5455,0.5501596633112472
5456,0.5501529962261268
5457,0.5501463314267369
5458,0.5501396689122048
5459,0.55013300868166
5460,0.5501263507342319
5461,0.5501196950690497
5462,0.5501130416852438
5463,0.5501063905819444
5464,0.550099741758283
5465,0.5500930952133896
5466,0.550086450946397
5467,0.5500798089564356
5468,0.5500731692426393
5469,0.5500665318041402
5470,0.5500598966400713
5471,0.5500532637495663
5472,0.5500466331317586
5473,0.5500400047857827
5474,0.5500333787107733
5475,0.5500267549058651
5476,0.5500201333701932
5477,0.5500135141028937
5478,0.5500068971031029
5479,0.5500002823699571
5480,0.5499936699025929
5481,0.5499870597001474
5482,0.5499804517617587
5483,0.549973846086564
5484,0.5499672426737029
5485,0.5499606415223127
5486,0.5499540426315334
5487,0.5499474460005046
5488,0.5499408516283646
5489,0.5499342595142559
5490,0.5499276696573175
5491,0.5499210820566907
5492,0.5499144967115169
5493,0.5499079136209376
5494,0.5499013327840956
5495,0.5498947542001325
5496,0.5498881778681918
5497,0.5498816037874159
5498,0.5498750319569489
5499,0.5498684623759345
5500,0.5498618950435171
5501,0.5498553299588418
5502,0.5498487671210532
5503,0.5498422065292965
5504,0.5498356481827181
5505,0.5498290920804634
5506,0.5498225382216795
5507,0.5498159866055133
5508,0.5498094372311119
5509,0.5498028900976228
5510,0.5497963452041946
5511,0.5497898025499747
5512,0.5497832621341129
5513,0.5497767239557574
5514,0.5497701880140583
5515,0.5497636543081654
5516,0.5497571228372286
5517,0.549750593600399
5518,0.5497440665968268
5519,0.5497375418256645
5520,0.5497310192860622
5521,0.5497244989771735
5522,0.5497179808981498
5523,0.5497114650481445
5524,0.54970495142631
5525,0.549698440031801
5526,0.5496919308637703
5527,0.549685423921373
5528,0.5496789192037632
5529,0.5496724167100958
5530,0.5496659164395269
5531,0.5496594183912119
5532,0.5496529225643062
5533,0.549646428957967
5534,0.5496399375713509
5535,0.5496334484036149
5536,0.5496269614539173
5537,0.5496204767214153
5538,0.5496139942052671
5539,0.5496075139046317
5540,0.5496010358186683
5541,0.549594559946536
5542,0.5495880862873941
5543,0.5495816148404039
5544,0.5495751456047241
5545,0.5495686785795175
5546,0.5495622137639437
5547,0.5495557511571652
5548,0.5495492907583437
5549,0.5495428325666414
5550,0.5495363765812207
5551,0.5495299228012447
5552,0.5495234712258775
5553,0.5495170218542822
5554,0.5495105746856221
5555,0.5495041297190629
5556,0.5494976869537694
5557,0.5494912463889058
5558,0.5494848080236382
5559,0.5494783718571328
5560,0.5494719378885553
5561,0.5494655061170727
5562,0.5494590765418519
5563,0.54945264916206
5564,0.5494462239768644
5565,0.5494398009854342
5566,0.5494333801869374
5567,0.5494269615805423
5568,0.5494205451654177
5569,0.5494141309407344
5570,0.5494077189056611
5571,0.549401309059369
5572,0.5493949014010278
5573,0.5493884959298088
5574,0.5493820926448828
5575,0.5493756915454227
5576,0.5493692926305987
5577,0.5493628958995845
5578,0.5493565013515525
5579,0.5493501089856755
5580,0.5493437188011273
5581,0.5493373307970812
5582,0.5493309449727117
5583,0.549324561327193
5584,0.5493181798597004
5585,0.5493118005694088
5586,0.5493054234554936
5587,0.5492990485171311
5588,0.5492926757534973
5589,0.5492863051637689
5590,0.5492799367471228
5591,0.5492735705027362
5592,0.5492672064297873
5593,0.5492608445274538
5594,0.5492544847949138
5595,0.5492481272313466
5596,0.5492417718359316
5597,0.549235418607847
5598,0.5492290675462738
5599,0.5492227186503917
5600,0.549216371919381
5601,0.5492100273524229
5602,0.5492036849486982
5603,0.5491973447073891
5604,0.5491910066276773
5605,0.549184670708745
5606,0.5491783369497747
5607,0.5491720053499495
5608,0.549165675908453
5609,0.5491593486244684
5610,0.5491530234971804
5611,0.5491467005257725
5612,0.5491403797094301
5613,0.5491340610473381
5614,0.549127744538682
5615,0.549121430182647
5616,0.5491151179784206
5617,0.5491088079251878
5618,0.5491025000221363
5619,0.5490961942684534
5620,0.5490898906633259
5621,0.5490835892059425
5622,0.5490772898954908
5623,0.5490709927311602
5624,0.5490646977121386
5625,0.5490584048376159
5626,0.5490521141067818
5627,0.5490458255188255
5628,0.5490395390729386
5629,0.5490332547683111
5630,0.5490269726041336
5631,0.5490206925795982
5632,0.5490144146938963
5633,0.5490081389462202
5634,0.549001865335762
5635,0.5489955938617143
5636,0.5489893245232706
5637,0.5489830573196246
5638,0.5489767922499694
5639,0.5489705293134997
5640,0.5489642685094098
5641,0.5489580098368946
5642,0.5489517532951493
5643,0.5489454988833691
5644,0.5489392466007498
5645,0.5489329964464891
5646,0.5489267484197815
5647,0.5489205025198252
5648,0.5489142587458171
5649,0.5489080170969547
5650,0.5489017775724359
5651,0.5488955401714596
5652,0.5488893048932235
5653,0.5488830717369272
5654,0.5488768407017698
5655,0.5488706117869514
5656,0.5488643849916711
5657,0.54885816031513
5658,0.5488519377565289
5659,0.5488457173150684
5660,0.54883949898995
5661,0.5488332827803752
5662,0.5488270686855461
5663,0.5488208567046661
5664,0.5488146468369366
5665,0.5488084390815613
5666,0.5488022334377434
5667,0.5487960299046871
5668,0.5487898284815961
5669,0.5487836291676753
5670,0.5487774319621289
5671,0.5487712368641624
5672,0.5487650438729813
5673,0.5487588529877915
5674,0.5487526642077986
5675,0.5487464775322097
5676,0.5487402929602317
5677,0.5487341104910711
5678,0.5487279301239358
5679,0.5487217518580337
5680,0.5487155756925731
5681,0.5487094016267624
5682,0.5487032296598102
5683,0.5486970597909266
5684,0.5486908920193199
5685,0.5486847263442012
5686,0.5486785627647797
5687,0.5486724012802665
5688,0.5486662418898725
5689,0.5486600845928088
5690,0.5486539293882869
5691,0.5486477762755192
5692,0.548641625253717
5693,0.5486354763220941
5694,0.5486293294798626
5695,0.5486231847262361
5696,0.5486170420604278
5697,0.5486109014816521
5698,0.5486047629891228
5699,0.5485986265820549
5700,0.5485924922596636
5701,0.5485863600211632
5702,0.54858022986577
5703,0.5485741017927
5704,0.5485679758011699
5705,0.5485618518903952
5706,0.5485557300595931
5707,0.5485496103079817
5708,0.5485434926347782
5709,0.5485373770392
5710,0.548531263520466
5711,0.548525152077795
5712,0.5485190427104055
5713,0.5485129354175167
5714,0.5485068301983489
5715,0.5485007270521214
5716,0.5484946259780545
5717,0.5484885269753693
5718,0.5484824300432867
5719,0.5484763351810276
5720,0.5484702423878138
5721,0.5484641516628675
5722,0.5484580630054099
5723,0.548451976414665
5724,0.5484458918898554
5725,0.5484398094302041
5726,0.5484337290349347
5727,0.5484276507032713
5728,0.5484215744344382
5729,0.5484155002276601
5730,0.5484094280821616
5731,0.5484033579971679
5732,0.5483972899719053
5733,0.5483912240055989
5734,0.5483851600974756
5735,0.5483790982467618
5736,0.5483730384526838
5737,0.54836698071447
5738,0.5483609250313469
5739,0.5483548714025428
5740,0.5483488198272862
5741,0.5483427703048056
5742,0.5483367228343299
5743,0.5483306774150879
5744,0.5483246340463094
5745,0.5483185927272246
5746,0.5483125534570631
5747,0.5483065162350559
5748,0.5483004810604338
5749,0.5482944479324275
5750,0.5482884168502695
5751,0.5482823878131908
5752,0.548276360820424
5753,0.5482703358712011
5754,0.5482643129647558
5755,0.5482582921003206
5756,0.5482522732771286
5757,0.5482462564944145
5758,0.5482402417514118
5759,0.5482342290473555
5760,0.5482282183814801
5761,0.5482222097530206
5762,0.5482162031612126
5763,0.5482101986052919
5764,0.5482041960844941
5765,0.548198195598056
5766,0.5481921971452144
5767,0.5481862007252064
5768,0.5481802063372693
5769,0.5481742139806409
5770,0.5481682236545588
5771,0.5481622353582615
5772,0.5481562490909883
5773,0.5481502648519779
5774,0.5481442826404691
5775,0.548138302455702
5776,0.5481323242969168
5777,0.5481263481633533
5778,0.5481203740542523
5779,0.5481144019688546
5780,0.548108431906402
5781,0.5481024638661358
5782,0.5480964978472974
5783,0.54809053384913
5784,0.5480845718708753
5785,0.5480786119117764
5786,0.548072653971077
5787,0.5480666980480201
5788,0.5480607441418497
5789,0.5480547922518096
5790,0.5480488423771451
5791,0.5480428945171005
5792,0.548036948670921
5793,0.5480310048378519
5794,0.5480250630171389
5795,0.5480191232080285
